date,admin2,distance_travelled,urban,poverty
1-Apr,COUNTRY.3.,0.185,1,7
1-Apr,COUNTRY.1.,1.285,1,8
1-Apr,COUNTRY.1.,7.946,1,8
1-Apr,COUNTRY.1.,26.988,1,8
1-Apr,COUNTRY.3.,0,1,8
1-Apr,COUNTRY.10.,1.316,1,8
1-Apr,-1,0.808,-1,-1
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.1.,0,1,8
1-Apr,-1,36.53,-1,-1
1-Apr,COUNTRY.1.,9.301,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.1.,9.557,1,8
1-Apr,COUNTRY.1.,28.813,1,8
1-Apr,COUNTRY.1.,0.035,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.11.,615.024,1,7
1-Apr,COUNTRY.1.,45.317,1,8
1-Apr,COUNTRY.1.,9.346,1,8
1-Apr,COUNTRY.1.,1.006,1,8
1-Apr,COUNTRY.1.,5.362,1,8
1-Apr,COUNTRY.1.,1.81,1,8
1-Apr,COUNTRY.1.,40.681,1,8
1-Apr,COUNTRY.1.,1.027,1,8
1-Apr,-1,15.885,-1,-1
1-Apr,-1,63.821,-1,-1
1-Apr,-1,0.618,-1,-1
1-Apr,COUNTRY.1.,46.113,1,8
1-Apr,COUNTRY.3.,0.558,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.1.,57.749,1,8
1-Apr,-1,0.665,-1,-1
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.1.,37.529,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.1.,9.869,1,8
1-Apr,COUNTRY.8.,1.622,0,6
1-Apr,-1,3.309,-1,-1
1-Apr,COUNTRY.1.,8.97,1,8
1-Apr,-1,3.314,-1,-1
1-Apr,COUNTRY.1.,0,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.1.,27.387,1,8
1-Apr,COUNTRY.1.,4.431,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.5.,0,1,7
1-Apr,COUNTRY.11.,2.165,1,6
1-Apr,-1,9.298,-1,-1
1-Apr,-1,69.189,-1,-1
1-Apr,COUNTRY.1.,0.473,1,8
1-Apr,COUNTRY.1.,22.622,1,8
1-Apr,COUNTRY.7.,2.298,0,7
1-Apr,-1,6.389,-1,-1
1-Apr,-1,3.842,-1,-1
1-Apr,-1,1.486,-1,-1
1-Apr,COUNTRY.1.,1.839,1,8
1-Apr,COUNTRY.1.,21.206,1,8
1-Apr,COUNTRY.1.,108.351,1,8
1-Apr,COUNTRY.1.,9.662,1,8
1-Apr,-1,0,-1,-1
1-Apr,-1,0,-1,-1
1-Apr,-1,2.353,-1,-1
1-Apr,COUNTRY.14.,19.629,1,7
1-Apr,COUNTRY.1.,48.434,1,8
1-Apr,COUNTRY.1.,0.418,1,8
1-Apr,COUNTRY.1.,1.541,1,8
1-Apr,COUNTRY.1.,19.51,1,8
1-Apr,COUNTRY.5.,4.398,1,7
1-Apr,-1,0,-1,-1
1-Apr,-1,8.326,-1,-1
1-Apr,-1,0,-1,-1
1-Apr,-1,5.327,-1,-1
1-Apr,COUNTRY.1.,4.033,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.8.,4.245,0,6
1-Apr,COUNTRY.1.,0.416,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.1.,3.846,1,8
1-Apr,COUNTRY.1.,34.997,1,8
1-Apr,COUNTRY.1.,2.769,1,8
1-Apr,-1,20.667,-1,-1
1-Apr,-1,22.383,-1,-1
1-Apr,COUNTRY.1.,0.087,1,8
1-Apr,COUNTRY.1.,0.932,1,8
1-Apr,COUNTRY.11.,1.275,1,8
1-Apr,COUNTRY.5.,132.287,1,7
1-Apr,COUNTRY.1.,20.163,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.9.,2.805,1,7
1-Apr,COUNTRY.1.,88.676,1,8
1-Apr,-1,0.111,-1,-1
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.1.,30.231,1,8
1-Apr,COUNTRY.1.,12.396,1,8
1-Apr,-1,0.452,-1,-1
1-Apr,COUNTRY.1.,2.617,1,8
1-Apr,-1,2.046,-1,-1
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.3.,0.046,0,5
1-Apr,-1,0.248,-1,-1
1-Apr,COUNTRY.1.,5.511,1,8
1-Apr,COUNTRY.1.,7.651,1,8
1-Apr,-1,0.388,-1,-1
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.1.,2.37,1,8
1-Apr,-1,1.201,-1,-1
1-Apr,COUNTRY.1.,108.579,1,8
1-Apr,COUNTRY.1.,50.945,1,8
1-Apr,COUNTRY.1.,5.031,1,8
1-Apr,-1,10.501,-1,-1
1-Apr,-1,10.049,-1,-1
1-Apr,COUNTRY.1.,0.034,1,8
1-Apr,COUNTRY.1.,0.316,1,8
1-Apr,COUNTRY.1.,15.343,1,8
1-Apr,COUNTRY.1.,53.345,1,8
1-Apr,COUNTRY.9.,6.972,1,7
1-Apr,COUNTRY.11.,3.244,1,8
1-Apr,COUNTRY.1.,8.19,1,8
1-Apr,COUNTRY.1.,28.511,1,8
1-Apr,COUNTRY.1.,0.013,1,8
1-Apr,-1,3.141,-1,-1
1-Apr,COUNTRY.1.,4.752,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,-1,0.272,-1,-1
1-Apr,-1,15.376,-1,-1
1-Apr,COUNTRY.1.,2.766,1,8
1-Apr,COUNTRY.2.,0,1,7
1-Apr,COUNTRY.9.,1.019,1,7
1-Apr,COUNTRY.1.,3.081,1,8
1-Apr,-1,3.337,-1,-1
1-Apr,COUNTRY.1.,57.555,1,8
1-Apr,COUNTRY.1.,10.759,1,8
1-Apr,COUNTRY.1.,0.154,1,8
1-Apr,COUNTRY.1.,12.143,1,8
1-Apr,COUNTRY.1.,0.073,1,8
1-Apr,COUNTRY.1.,7.592,1,8
1-Apr,COUNTRY.1.,4.797,1,8
1-Apr,COUNTRY.1.,80.498,1,8
1-Apr,COUNTRY.1.,4.301,1,8
1-Apr,COUNTRY.1.,26.372,1,8
1-Apr,COUNTRY.1.,83.709,1,8
1-Apr,COUNTRY.1.,147.331,1,8
1-Apr,COUNTRY.1.,8.147,1,8
1-Apr,COUNTRY.1.,4.473,1,8
1-Apr,COUNTRY.1.,87.133,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.1.,17.467,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.1.,40.673,1,8
1-Apr,-1,0,-1,-1
1-Apr,-1,2.498,-1,-1
1-Apr,COUNTRY.1.,16.523,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.12.,1.201,0,7
1-Apr,COUNTRY.1.,2.158,1,8
1-Apr,COUNTRY.1.,53.652,1,8
1-Apr,COUNTRY.1.,38.21,1,8
1-Apr,COUNTRY.1.,19.475,1,8
1-Apr,COUNTRY.1.,0.367,1,8
1-Apr,-1,1.7,-1,-1
1-Apr,COUNTRY.1.,72.957,1,8
1-Apr,COUNTRY.12.,1.602,1,8
1-Apr,COUNTRY.1.,38.671,1,8
1-Apr,COUNTRY.1.,3.556,1,8
1-Apr,COUNTRY.1.,0.831,1,8
1-Apr,COUNTRY.1.,27.078,1,8
1-Apr,-1,30.347,-1,-1
1-Apr,COUNTRY.1.,12.269,1,8
1-Apr,-1,28.371,-1,-1
1-Apr,COUNTRY.1.,8.291,1,8
1-Apr,COUNTRY.1.,74.267,1,8
1-Apr,COUNTRY.1.,32.228,1,8
1-Apr,-1,52.161,-1,-1
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.11.,0,1,8
1-Apr,-1,0,-1,-1
1-Apr,COUNTRY.11.,42.483,1,8
1-Apr,COUNTRY.8.,5.823,1,7
1-Apr,COUNTRY.1.,6.383,1,8
1-Apr,COUNTRY.1.,0.35,1,8
1-Apr,COUNTRY.1.,82.575,1,8
1-Apr,COUNTRY.1.,9.729,1,8
1-Apr,COUNTRY.1.,41.273,1,8
1-Apr,COUNTRY.1.,0.479,1,8
1-Apr,COUNTRY.1.,4.863,1,8
1-Apr,COUNTRY.1.,0.549,0,7
1-Apr,COUNTRY.5.,0.757,1,6
1-Apr,-1,0,-1,-1
1-Apr,-1,1.352,-1,-1
1-Apr,COUNTRY.1.,25.709,1,8
1-Apr,COUNTRY.1.,19.625,1,8
1-Apr,COUNTRY.1.,8.176,1,8
1-Apr,COUNTRY.1.,0.777,1,8
1-Apr,COUNTRY.1.,5.366,1,8
1-Apr,COUNTRY.1.,80.349,1,8
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.1.,8.685,1,8
1-Apr,COUNTRY.1.,73.517,1,8
1-Apr,COUNTRY.1.,14.98,1,8
1-Apr,COUNTRY.5.,0.029,0,7
1-Apr,COUNTRY.1.,0.799,1,8
1-Apr,COUNTRY.2.,7.106,1,7
1-Apr,-1,125.864,-1,-1
1-Apr,COUNTRY.1.,28.047,1,8
1-Apr,COUNTRY.1.,0.06,1,8
1-Apr,-1,45.877,-1,-1
1-Apr,COUNTRY.1.,77.947,1,8
1-Apr,COUNTRY.14.,4.391,1,6
1-Apr,-1,55.628,-1,-1
1-Apr,COUNTRY.1.,0,1,8
1-Apr,COUNTRY.1.,0.084,1,8
1-Apr,COUNTRY.1.,4.056,1,8
1-Apr,-1,30.377,-1,-1
1-Apr,COUNTRY.1.,33.448,1,8
1-Apr,COUNTRY.1.,35.999,1,8
1-Apr,COUNTRY.4.,0,1,7
1-Apr,-1,14.787,-1,-1
1-May,-1,46.633,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,173.823,1,8
1-May,COUNTRY.1.,34.686,1,8
1-May,-1,0,-1,-1
1-May,-1,22.752,-1,-1
1-May,-1,5.195,-1,-1
1-May,COUNTRY.1.,0.001,1,8
1-May,COUNTRY.1.,0.2,1,8
1-May,COUNTRY.1.,24.306,1,8
1-May,COUNTRY.1.,109.998,1,8
1-May,COUNTRY.1.,3.718,1,8
1-May,-1,0.003,-1,-1
1-May,COUNTRY.3.,55.798,1,7
1-May,COUNTRY.7.,2.041,1,6
1-May,-1,9.812,-1,-1
1-May,-1,0,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.963,1,8
1-May,COUNTRY.1.,8.67,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,110.802,1,8
1-May,COUNTRY.1.,7.35,1,8
1-May,COUNTRY.1.,1.65,1,8
1-May,-1,0.125,-1,-1
1-May,COUNTRY.1.,2.253,1,8
1-May,COUNTRY.8.,0.306,1,7
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,1.539,1,8
1-May,COUNTRY.11.,7.165,1,7
1-May,COUNTRY.1.,15.561,1,8
1-May,COUNTRY.1.,17.076,1,8
1-May,COUNTRY.1.,44.66,1,8
1-May,-1,2.797,-1,-1
1-May,COUNTRY.1.,21.479,1,8
1-May,COUNTRY.1.,0.015,1,8
1-May,-1,3.022,-1,-1
1-May,-1,14.618,-1,-1
1-May,COUNTRY.9.,3.261,1,7
1-May,COUNTRY.1.,69.152,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,13.96,1,8
1-May,COUNTRY.1.,0.015,1,8
1-May,-1,0,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,49.085,1,8
1-May,-1,3.908,-1,-1
1-May,COUNTRY.1.,22.96,1,8
1-May,COUNTRY.1.,1.299,1,8
1-May,COUNTRY.3.,8.397,1,7
1-May,COUNTRY.1.,251.818,1,8
1-May,-1,5.365,-1,-1
1-May,COUNTRY.3.,3.848,1,7
1-May,COUNTRY.1.,0.023,1,8
1-May,COUNTRY.1.,0.453,1,8
1-May,COUNTRY.1.,0.043,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,14.429,1,8
1-May,COUNTRY.1.,1.824,1,8
1-May,-1,0.855,-1,-1
1-May,-1,1.896,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.8.,3.219,1,7
1-May,COUNTRY.3.,6.159,1,7
1-May,COUNTRY.1.,0.017,1,8
1-May,COUNTRY.10.,0.015,1,8
1-May,COUNTRY.1.,7.48,1,8
1-May,COUNTRY.1.,16.111,1,8
1-May,COUNTRY.1.,0.035,1,8
1-May,COUNTRY.1.,3.664,1,8
1-May,-1,0,-1,-1
1-May,-1,8.936,-1,-1
1-May,-1,0.75,-1,-1
1-May,COUNTRY.1.,22.312,1,8
1-May,COUNTRY.1.,3.276,1,8
1-May,COUNTRY.1.,2.38,1,8
1-May,COUNTRY.1.,0.248,1,8
1-May,COUNTRY.1.,9.491,1,8
1-May,COUNTRY.1.,31.692,1,8
1-May,-1,0.64,-1,-1
1-May,COUNTRY.1.,0.317,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,65.35,1,8
1-May,COUNTRY.1.,4.104,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.122,1,8
1-May,-1,0.726,-1,-1
1-May,COUNTRY.1.,25.502,1,8
1-May,COUNTRY.1.,7.618,1,8
1-May,-1,95.823,-1,-1
1-May,-1,602.577,-1,-1
1-May,COUNTRY.3.,0.22,1,6
1-May,COUNTRY.1.,1.21,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.8.,0.458,1,8
1-May,-1,0.98,-1,-1
1-May,COUNTRY.1.,0.197,1,8
1-May,COUNTRY.1.,7.591,1,8
1-May,COUNTRY.1.,0.424,1,8
1-May,COUNTRY.7.,3.726,1,7
1-May,COUNTRY.1.,121.352,1,8
1-May,-1,6.608,-1,-1
1-May,COUNTRY.1.,43.658,1,8
1-May,COUNTRY.2.,41.398,0,6
1-May,COUNTRY.1.,6.913,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.10.,45.581,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,16.833,1,8
1-May,COUNTRY.1.,17.649,1,8
1-May,COUNTRY.1.,5.075,1,8
1-May,COUNTRY.2.,1.248,1,4
1-May,COUNTRY.1.,6.756,1,8
1-May,COUNTRY.9.,0,0,7
1-May,COUNTRY.1.,0.936,1,8
1-May,COUNTRY.1.,63.235,1,8
1-May,-1,1.546,-1,-1
1-May,COUNTRY.1.,45.446,1,8
1-May,COUNTRY.1.,51.686,1,8
1-May,COUNTRY.1.,31.596,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.3.,0.681,0,7
1-May,COUNTRY.1.,8.078,1,8
1-May,-1,107.776,-1,-1
1-May,-1,0.503,-1,-1
1-May,-1,8.835,-1,-1
1-May,COUNTRY.9.,12.132,1,7
1-May,COUNTRY.1.,6.736,1,8
1-May,COUNTRY.1.,79.015,1,8
1-May,-1,14.761,-1,-1
1-May,-1,11.307,-1,-1
1-May,COUNTRY.1.,4.745,1,8
1-May,COUNTRY.9.,28.693,1,6
1-May,COUNTRY.1.,13.816,1,8
1-May,COUNTRY.1.,32.634,1,8
1-May,-1,5.324,-1,-1
1-May,COUNTRY.1.,4.486,1,8
1-May,-1,2.271,-1,-1
1-May,COUNTRY.1.,35.439,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,15.667,1,6
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,0.246,1,8
1-May,COUNTRY.5.,0.033,1,7
1-May,COUNTRY.1.,33.437,1,8
1-May,COUNTRY.7.,3.453,1,7
1-May,-1,0,-1,-1
1-May,COUNTRY.10.,0.967,1,5
1-May,COUNTRY.1.,0.125,1,8
1-May,COUNTRY.1.,25.378,1,8
1-May,COUNTRY.13.,0.839,1,8
1-May,COUNTRY.1.,0.528,1,8
1-May,COUNTRY.8.,1.831,1,8
1-May,COUNTRY.1.,8.444,1,8
1-May,COUNTRY.1.,156.183,1,8
1-May,COUNTRY.11.,6.626,1,8
1-May,-1,5.42,-1,-1
1-May,COUNTRY.1.,2.252,1,8
1-May,-1,14.11,-1,-1
1-May,COUNTRY.1.,4.201,1,8
1-May,COUNTRY.1.,10.381,1,8
1-May,COUNTRY.1.,0.987,1,8
1-May,-1,193.348,-1,-1
1-May,-1,0.579,-1,-1
1-May,COUNTRY.1.,11.198,1,8
1-May,COUNTRY.7.,0.272,1,6
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,1.474,1,8
1-May,COUNTRY.1.,0.651,1,8
1-May,COUNTRY.1.,4.277,1,8
1-May,COUNTRY.1.,10.097,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0.129,-1,-1
1-May,COUNTRY.1.,31.76,1,8
1-May,COUNTRY.1.,19.062,1,8
1-May,-1,3.087,-1,-1
1-May,COUNTRY.2.,19.416,1,7
1-May,COUNTRY.1.,24.37,1,8
1-May,COUNTRY.1.,0.09,1,8
1-May,COUNTRY.1.,3.705,1,8
1-May,COUNTRY.10.,0.187,0,5
1-May,-1,0.051,-1,-1
1-May,COUNTRY.1.,2.279,1,8
1-May,-1,104.979,-1,-1
1-May,COUNTRY.1.,28.813,1,8
1-May,COUNTRY.1.,0.926,1,8
1-May,COUNTRY.7.,1.828,0,6
1-May,-1,1.734,-1,-1
1-May,COUNTRY.2.,9.298,1,7
1-May,COUNTRY.1.,38.903,1,8
1-May,COUNTRY.3.,89.815,0,6
1-May,COUNTRY.10.,7.744,1,6
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.501,1,8
1-May,COUNTRY.1.,3.43,1,8
1-May,COUNTRY.1.,2.174,1,8
1-May,-1,7.034,-1,-1
1-May,COUNTRY.3.,0.039,1,8
1-May,COUNTRY.6.,20.431,0,5
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,34.354,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,5.036,1,8
1-May,-1,0,-1,-1
1-May,-1,10.173,-1,-1
1-May,COUNTRY.3.,0,1,7
1-May,-1,80.106,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.024,1,8
1-May,COUNTRY.1.,5.931,1,8
1-May,COUNTRY.1.,62.75,1,8
1-May,COUNTRY.9.,0.002,1,7
1-May,COUNTRY.13.,0.322,1,8
1-May,COUNTRY.2.,0.337,1,6
1-May,COUNTRY.1.,13.415,1,8
1-May,COUNTRY.9.,11.411,1,7
1-May,-1,9.724,-1,-1
1-May,COUNTRY.1.,33.809,1,8
1-May,COUNTRY.1.,0.174,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,0.001,1,8
1-May,COUNTRY.1.,74.998,1,8
1-May,COUNTRY.1.,2.128,1,8
1-May,-1,0,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.2.,6.017,1,7
1-May,COUNTRY.1.,18.274,1,8
1-May,COUNTRY.1.,10.946,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.13.,15.941,1,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.529,0,8
1-May,COUNTRY.1.,0.168,1,8
1-May,-1,28.154,-1,-1
1-May,-1,0.618,-1,-1
1-May,-1,7.245,-1,-1
1-May,COUNTRY.1.,36.41,1,8
1-May,COUNTRY.6.,0,0,7
1-May,COUNTRY.1.,5.929,1,8
1-May,COUNTRY.3.,46.889,1,7
1-May,COUNTRY.1.,0,1,8
1-May,-1,26.043,-1,-1
1-May,-1,133.527,-1,-1
1-May,COUNTRY.2.,0,1,7
1-May,COUNTRY.11.,7.21,1,8
1-May,COUNTRY.1.,0.424,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,28.002,1,8
1-May,COUNTRY.1.,81.74,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.2.,9.942,1,7
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,4.917,1,8
1-May,-1,0.916,-1,-1
1-May,-1,11.946,-1,-1
1-May,COUNTRY.1.,2.399,1,8
1-May,-1,0.507,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.088,1,8
1-May,COUNTRY.7.,1.376,1,7
1-May,COUNTRY.1.,18.626,1,8
1-May,COUNTRY.1.,0.201,1,8
1-May,-1,27.476,-1,-1
1-May,-1,1.039,-1,-1
1-May,COUNTRY.1.,0.134,1,8
1-May,-1,0.395,-1,-1
1-May,COUNTRY.1.,26.617,1,8
1-May,COUNTRY.1.,14.545,1,8
1-May,-1,4.964,-1,-1
1-May,-1,40.769,-1,-1
1-May,-1,6.599,-1,-1
1-May,COUNTRY.1.,0.204,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,12.822,1,8
1-May,COUNTRY.1.,20.396,1,8
1-May,COUNTRY.1.,0.001,1,8
1-May,COUNTRY.1.,2.302,1,8
1-May,COUNTRY.1.,9.911,1,8
1-May,COUNTRY.1.,0,0,8
1-May,-1,0,-1,-1
1-May,COUNTRY.9.,0.027,1,7
1-May,COUNTRY.6.,4.759,0,5
1-May,COUNTRY.1.,51.087,1,8
1-May,COUNTRY.2.,15.668,1,7
1-May,COUNTRY.1.,62.088,1,8
1-May,COUNTRY.1.,57.783,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,2.103,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,3.142,1,8
1-May,COUNTRY.1.,0.369,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,5.316,1,8
1-May,-1,19.307,-1,-1
1-May,COUNTRY.1.,24.816,1,8
1-May,COUNTRY.8.,4.401,1,8
1-May,-1,10.31,-1,-1
1-May,COUNTRY.1.,0.611,1,8
1-May,COUNTRY.1.,34.635,1,8
1-May,COUNTRY.1.,8.048,1,8
1-May,COUNTRY.12.,38.48,1,5
1-May,COUNTRY.14.,1.238,1,7
1-May,COUNTRY.3.,1.042,1,7
1-May,COUNTRY.1.,2.674,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,3.183,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.11.,323.171,1,8
1-May,COUNTRY.8.,3.94,1,7
1-May,COUNTRY.1.,16.915,1,8
1-May,COUNTRY.1.,0.011,1,8
1-May,COUNTRY.1.,9.797,1,8
1-May,COUNTRY.1.,4.402,1,8
1-May,COUNTRY.1.,9.585,1,8
1-May,COUNTRY.5.,0.678,0,5
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.346,1,8
1-May,COUNTRY.1.,7.811,1,8
1-May,COUNTRY.1.,5.806,1,8
1-May,-1,7.82,-1,-1
1-May,COUNTRY.1.,11.144,1,8
1-May,COUNTRY.1.,0.117,1,8
1-May,COUNTRY.1.,3.262,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,5.004,1,8
1-May,-1,1.528,-1,-1
1-May,COUNTRY.1.,0.402,1,8
1-May,-1,4.36,-1,-1
1-May,COUNTRY.1.,47.04,1,8
1-May,COUNTRY.1.,37.501,1,8
1-May,COUNTRY.1.,2.015,1,8
1-May,COUNTRY.2.,14.639,1,7
1-May,COUNTRY.1.,9.807,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,102.372,1,8
1-May,COUNTRY.1.,2.33,1,8
1-May,COUNTRY.13.,2.258,1,8
1-May,COUNTRY.2.,10.378,1,7
1-May,COUNTRY.1.,126.168,1,8
1-May,COUNTRY.1.,0.649,1,8
1-May,-1,25.553,-1,-1
1-May,COUNTRY.1.,0.003,1,8
1-May,COUNTRY.1.,1.366,1,8
1-May,COUNTRY.2.,3.941,0,6
1-May,-1,3.024,-1,-1
1-May,COUNTRY.1.,15.164,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.8.,12.88,1,8
1-May,COUNTRY.1.,0,0,8
1-May,COUNTRY.2.,0.344,1,7
1-May,COUNTRY.13.,12.499,0,7
1-May,COUNTRY.1.,3.454,1,8
1-May,COUNTRY.1.,11.07,1,8
1-May,COUNTRY.8.,2.206,1,8
1-May,COUNTRY.3.,28.247,1,7
1-May,COUNTRY.1.,4.208,1,8
1-May,-1,1.988,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,-1,10.667,-1,-1
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,4.338,1,8
1-May,COUNTRY.1.,4.952,1,8
1-May,COUNTRY.1.,1.373,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,1.209,1,8
1-May,COUNTRY.1.,20.586,1,8
1-May,-1,0,-1,-1
1-May,-1,0.364,-1,-1
1-May,-1,0.673,-1,-1
1-May,COUNTRY.1.,2.699,1,8
1-May,COUNTRY.9.,6.848,0,6
1-May,COUNTRY.1.,2.015,1,8
1-May,COUNTRY.9.,10.318,1,7
1-May,COUNTRY.1.,39.84,1,8
1-May,COUNTRY.1.,68.864,1,8
1-May,COUNTRY.1.,29.691,1,8
1-May,COUNTRY.1.,2.761,1,8
1-May,COUNTRY.1.,5.738,1,8
1-May,COUNTRY.1.,7.26,1,8
1-May,COUNTRY.1.,1.325,1,8
1-May,COUNTRY.1.,0.004,1,8
1-May,COUNTRY.1.,6.233,1,8
1-May,-1,0.441,-1,-1
1-May,COUNTRY.1.,0.002,1,8
1-May,COUNTRY.1.,4.325,1,8
1-May,COUNTRY.1.,150.102,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.2.,2.417,0,6
1-May,-1,0.517,-1,-1
1-May,COUNTRY.1.,3.412,1,8
1-May,COUNTRY.1.,0.148,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,5.538,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,1.904,1,8
1-May,-1,51.73,-1,-1
1-May,COUNTRY.14.,0.777,0,6
1-May,-1,5.951,-1,-1
1-May,-1,39.468,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.11.,28.409,1,7
1-May,COUNTRY.1.,5.124,1,8
1-May,COUNTRY.1.,4.055,1,8
1-May,COUNTRY.1.,101.643,1,8
1-May,COUNTRY.1.,1.02,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0.005,1,8
1-May,-1,1.099,-1,-1
1-May,-1,1.645,-1,-1
1-May,-1,46.682,-1,-1
1-May,COUNTRY.1.,0.084,1,8
1-May,COUNTRY.1.,0,1,8
1-May,-1,0,-1,-1
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,5.446,1,8
1-May,COUNTRY.1.,44.377,1,8
1-May,COUNTRY.1.,13.292,1,8
1-May,-1,3.342,-1,-1
1-May,-1,2.844,-1,-1
1-May,COUNTRY.1.,30.505,1,8
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.9.,13.464,1,7
1-May,COUNTRY.1.,0,1,8
1-May,COUNTRY.1.,19.902,1,8
1-May,COUNTRY.7.,0.372,1,7
1-May,-1,0.001,-1,-1
1-May,COUNTRY.3.,0.134,0,6
1-May,COUNTRY.1.,21.673,1,8
1-May,COUNTRY.1.,0.019,0,7
1-May,COUNTRY.7.,0,0,6
1-May,COUNTRY.10.,9.914,0,6
1-May,COUNTRY.7.,1.701,1,6
1-May,COUNTRY.4.,4.519,1,7
1-May,COUNTRY.5.,5.261,1,7
1-May,COUNTRY.10.,45.42,1,6
